respID,qID,altID,uniqueTripID
1851,2,2,2706
1851,2,3,9369
1851,3,1,778
1851,3,2,14288
1851,3,3,6012
1851,4,1,4609
1851,4,2,14311
1851,4,3,14312
1851,5,1,1358
1851,5,2,2415
1851,5,3,5171
1851,6,1,14313
1851,6,2,5223
1851,6,3,3886
1851,7,1,1850
1851,7,2,10448
1851,7,3,2152
1851,8,1,7926
1851,8,2,8651
1851,8,3,11157
1852,1,1,692
1852,1,2,263
1852,1,3,259
1852,2,1,14314
1852,2,2,9335
1852,2,3,48
1852,3,1,2560
1852,3,2,881
1852,3,3,11873
1852,4,1,5956
1852,4,2,5210
1852,4,3,968
1852,5,1,5391
1852,5,2,7287
1852,5,3,8996
1852,6,1,8457
1852,6,2,475
1852,6,3,8267
1852,7,1,676
1852,7,2,968
1852,7,3,1122
1852,8,1,10474
1852,8,2,14315
1852,8,3,8158
1853,1,1,12262
1853,1,2,3172
1853,1,3,252
1853,2,1,10382
1853,2,2,5102
1853,2,3,14316
1853,3,1,477
1853,3,2,14317
1853,3,3,13623
1853,4,1,1223
1853,4,2,259
1853,4,3,14318
1853,5,1,700
1853,5,2,10083
1853,5,3,305
1853,6,1,4881
1853,6,2,1674
1853,6,3,11836
1853,7,1,607
1853,7,2,8791
1853,7,3,176
1853,8,1,6212
1853,8,2,1076
1853,8,3,6476
1854,1,1,4588
1854,1,2,14319
1854,1,3,288
1854,2,1,8377
1854,2,2,482
1854,2,3,14320
1854,3,1,687
1854,3,2,226
1854,3,3,1245
1854,4,1,8928
1854,4,2,530
1854,4,3,957
1854,5,1,616
1854,5,2,1431
1854,5,3,211
1854,6,1,475
1854,6,2,5263
1854,6,3,2749
1854,7,1,14321
1854,7,2,3002
1854,7,3,14322
1854,8,1,1743
1854,8,2,14323
1854,8,3,1744
1855,1,1,3108
1855,1,2,114
1855,1,3,1083
1855,2,1,819
1855,2,2,13753
1855,2,3,2264
1855,3,1,398
1855,3,2,186
1855,3,3,14324
1855,4,1,2706
1855,4,2,14325
1855,4,3,5748
1855,5,1,497
1855,5,2,3097
1855,5,3,12534
1855,6,1,5311
1855,6,2,252
1855,6,3,7199
1855,7,1,13952
1855,7,2,188
1855,7,3,4052
1855,8,1,48
1855,8,2,14326
1855,8,3,10725
1856,1,1,7759
1856,1,2,33
1856,1,3,1487
1856,2,1,11787
1856,2,2,10
1856,2,3,11121
1856,3,1,166
1856,3,2,4144
1856,3,3,11102
1856,4,1,818
1856,4,2,12438
1856,4,3,13603
1856,5,1,3077
1856,5,2,14030
1856,5,3,8299
1856,6,1,14327
1856,6,2,6126
1856,6,3,14328
1856,7,1,27
1856,7,2,6546
1856,7,3,6122
1856,8,1,14329
1856,8,2,13985
1856,8,3,14330
1857,1,1,2000
1857,1,2,13513
1857,1,3,156
1857,2,1,2747
1857,2,2,10350
1857,2,3,2737
1857,3,1,1142
1857,3,2,8261
1857,3,3,1276
1857,4,1,6170
1857,4,2,1008
1857,4,3,14331
1857,5,1,14332
1857,5,2,378
1857,5,3,990
1857,6,1,511
1857,6,2,22
1857,6,3,2300
1857,7,1,1341
1857,7,2,14333
1857,7,3,409
1857,8,1,7654
1857,8,2,12060
1857,8,3,1223
1858,1,1,3789
1858,1,2,14334
1858,1,3,14335
1858,2,1,2543
1858,2,2,10889
1858,2,3,1220
1858,3,1,8253
1858,3,2,2901
1858,3,3,669
1858,4,1,10805
1858,4,2,41
1858,4,3,456
1858,5,1,9985
1858,5,2,12954
1858,5,3,41
1858,6,1,13595
1858,6,2,2162
1858,6,3,442
1858,7,1,14005
1858,7,2,1854
1858,7,3,14336
1858,8,1,7720
1858,8,2,19
1858,8,3,2347
1859,1,1,13447
1859,1,2,9159
1859,1,3,1775
1859,2,1,83
1859,2,2,3525
1859,2,3,9081
1859,3,1,13219
1859,3,2,423
1859,3,3,176
1859,4,1,5829
1859,4,2,723
1859,4,3,10
1859,5,1,815
1859,5,2,4943
1859,5,3,8847
1859,6,1,185
1859,6,2,1608
1859,6,3,5739
1859,7,1,3448
1859,7,2,3734
1859,7,3,607
1859,8,1,1922
1859,8,2,14337
1859,8,3,131
1860,1,1,318
1860,1,2,4499
1860,1,3,919
1860,2,1,13305
1860,2,2,14338
1860,2,3,1553
1860,3,1,11818
1860,3,2,8036
1860,3,3,1317
1860,4,1,10137
1860,4,2,4729
1860,4,3,14339
1860,5,1,12260
1860,5,2,7100
1860,5,3,1128
1860,6,1,467
1860,6,2,14340
1860,6,3,2817
1860,7,1,1374
1860,7,2,106
1860,7,3,10446
1860,8,1,5763
1860,8,2,1993
1860,8,3,99
1861,1,1,32
1861,1,2,810
1861,1,3,234
1861,2,1,14341
1861,2,2,80
1861,2,3,4849
1861,3,1,104
1861,3,2,908
1861,3,3,525
1861,4,1,2418
1861,4,2,3620
1861,4,3,1676
1861,5,1,2703
1861,5,2,9424
1861,5,3,12510
1861,6,1,1352
1861,6,2,14342
1861,6,3,14192
1861,7,1,961
1861,7,2,3763
1861,7,3,1871
1861,8,1,5475
1861,8,2,4145
1861,8,3,1614
1862,1,1,13292
1862,1,2,1366
1862,1,3,5648
1862,2,1,1891
1862,2,2,214
1862,2,3,6806
1862,3,1,14343
1862,3,2,3426
1862,3,3,83
1862,4,1,2424
1862,4,2,893
1862,4,3,10697
1862,5,1,1000
1862,5,2,826
1862,5,3,1125
1862,6,1,1916
1862,6,2,13899
1862,6,3,12232
1862,7,1,190
1862,7,2,99
1862,7,3,7834
1862,8,1,4770
1862,8,2,5920
1862,8,3,12528
1863,1,1,14344
1863,1,2,1908
1863,1,3,9279
1863,2,1,5639
1863,2,2,5648
1863,2,3,7262
1863,3,1,819
1863,3,2,1820
1863,3,3,1942
1863,4,1,11107
1863,4,2,11917
1863,4,3,12678
1863,5,1,14058
1863,5,2,14345
1863,5,3,4520
1863,6,1,14346
1863,6,2,9235
1863,6,3,11337
1863,7,1,4957
1863,7,2,3204
1863,7,3,14347
1863,8,1,11881
1863,8,2,3376
1863,8,3,7248
1864,1,1,14348
1864,1,2,13105
1864,1,3,353
1864,2,1,14349
1864,2,2,4682
1864,2,3,8682
1864,3,1,153
1864,3,2,14350
1864,3,3,12109
1864,4,1,28
1864,4,2,1503
1864,4,3,277
1864,5,1,1772
1864,5,2,14351
1864,5,3,3806
1864,6,1,1008
1864,6,2,13144
1864,6,3,208
1864,7,1,502
1864,7,2,6421
1864,7,3,1211
1864,8,1,11935
1864,8,2,837
1864,8,3,813
1865,1,1,2948
1865,1,2,2046
1865,1,3,9222
1865,2,1,2967
1865,2,2,2120
1865,2,3,478
1865,3,1,920
1865,3,2,1914
1865,3,3,602
1865,4,1,8225
1865,4,2,2682
1865,4,3,9030
1865,5,1,69
1865,5,2,14352
1865,5,3,338
1865,6,1,893
1865,6,2,778
1865,6,3,14132
1865,7,1,3272
1865,7,2,46
1865,7,3,461
1865,8,1,1408
1865,8,2,22
1865,8,3,5040
1866,1,1,1752
1866,1,2,14353
1866,1,3,396
1866,2,1,7820
1866,2,2,442
1866,2,3,14354
1866,3,1,14355
1866,3,2,8197
1866,3,3,6213
1866,4,1,14356
1866,4,2,12128
1866,4,3,5395
1866,5,1,428
1866,5,2,2359
1866,5,3,6681
1866,6,1,91
1866,6,2,476
1866,6,3,14357
1866,7,1,1007
1866,7,2,1722
1866,7,3,2119
1866,8,1,12196
1866,8,2,832
1866,8,3,8368
1867,1,1,14358
1867,1,2,13068
1867,1,3,1466
1867,2,1,8907
1867,2,2,10583
1867,2,3,7696
1867,3,1,105
1867,3,2,12729
1867,3,3,14359
1867,4,1,4894
1867,4,2,107
1867,4,3,13458
1867,5,1,607
1867,5,2,14360
1867,5,3,5610
1867,6,1,14361
1867,6,2,14362
1867,6,3,2454
1867,7,1,786
1867,7,2,8020
1867,7,3,892
1867,8,1,14363
1867,8,2,7376
1867,8,3,1453
1868,1,1,661
1868,1,2,3320
1868,1,3,14364
1868,2,1,12215
1868,2,2,766
1868,2,3,11888
1868,3,1,3
1868,3,2,6100
1868,3,3,406
1868,4,1,14365
1868,4,2,2543
1868,4,3,3792
1868,5,1,9416
1868,5,2,60
1868,5,3,2629
1868,6,1,1456
1868,6,2,11
1868,6,3,6475
1868,7,1,10448
1868,7,2,10915
1868,7,3,13486
1868,8,1,1775
1868,8,2,6207
1868,8,3,3023
1869,1,1,5780
1869,1,2,14366
1869,1,3,226
1869,2,1,154
1869,2,2,14367
1869,2,3,3171
1869,3,1,695
1869,3,2,12781
1869,3,3,272
1869,4,1,2536
1869,4,2,1150
1869,4,3,215
1869,5,1,5695
1869,5,2,11861
1869,5,3,166
1869,6,1,402
1869,6,2,2688
1869,6,3,7409
1869,7,1,10870
1869,7,2,8222
1869,7,3,12406
1869,8,1,485
1869,8,2,2966
1869,8,3,7744
1870,1,1,4698
1870,1,2,11337
1870,1,3,13086
1870,2,1,3204
1870,2,2,14368
1870,2,3,196
1870,3,1,9280
1870,3,2,14369
1870,3,3,8777
1870,4,1,621
1870,4,2,13267
1870,4,3,1743
1870,5,1,14370
1870,5,2,1949
1870,5,3,353
1870,6,1,8540
1870,6,2,119
1870,6,3,1676
1870,7,1,2339
1870,7,2,12453
1870,7,3,471
1870,8,1,14371
1870,8,2,7468
1870,8,3,423
1871,1,1,100
1871,1,2,813
1871,1,3,225
1871,2,1,1634
1871,2,2,1349
1871,2,3,3811
1871,3,1,260
1871,3,2,8871
1871,3,3,82
1871,4,1,3264
1871,4,2,14372
1871,4,3,302
1871,5,1,8658
1871,5,2,2906
1871,5,3,12218
1871,6,1,28
1871,6,2,5940
1871,6,3,6407
1871,7,1,4344
1871,7,2,6447
1871,7,3,416
1871,8,1,464
1871,8,2,1335
1871,8,3,9522
1872,1,1,1188
1872,1,2,3
1872,1,3,5434
1872,2,1,3315
1872,2,2,11196
1872,2,3,7724
1872,3,1,14373
1872,3,2,6864
1872,3,3,1908
1872,4,1,259
1872,4,2,2064
1872,4,3,190
1872,5,1,500
1872,5,2,4604
1872,5,3,461
1872,6,1,692
1872,6,2,14374
1872,6,3,2154
1872,7,1,14375
1872,7,2,2475
1872,7,3,106
1872,8,1,713
1872,8,2,10499
1872,8,3,353
1873,1,1,492
1873,1,2,7095
1873,1,3,1027
1873,2,1,166
1873,2,2,7853
1873,2,3,11044
1873,3,1,5283
1873,3,2,14376
1873,3,3,4048
1873,4,1,4252
1873,4,2,13539
1873,4,3,251
1873,5,1,1321
1873,5,2,14377
1873,5,3,10004
1873,6,1,138
1873,6,2,10859
1873,6,3,14378
1873,7,1,14379
1873,7,2,6360
1873,7,3,14134
1873,8,1,9603
1873,8,2,982
1873,8,3,9104
1874,1,1,6630
1874,1,2,1694
1874,1,3,1269
1874,2,1,9375
1874,2,2,8585
1874,2,3,896
1874,3,1,13155
1874,3,2,305
1874,3,3,4074
1874,4,1,1487
1874,4,2,7908
1874,4,3,1466
1874,5,1,131
1874,5,2,769
1874,5,3,950
1874,6,1,7815
1874,6,2,1030
1874,6,3,5828
1874,7,1,10137
1874,7,2,185
1874,7,3,14380
1874,8,1,13761
1874,8,2,463
1874,8,3,305
1875,1,1,1341
1875,1,2,14381
1875,1,3,11377
1875,2,1,148
1875,2,2,10272
1875,2,3,1254
1875,3,1,11066
1875,3,2,8354
1875,3,3,786
1875,4,1,857
1875,4,2,3169
1875,4,3,114
1875,5,1,492
1875,5,2,10236
1875,5,3,251
1875,6,1,18
1875,6,2,14382
1875,6,3,4871
1875,7,1,14383
1875,7,2,13994
1875,7,3,861
1875,8,1,13130
1875,8,2,621
1875,8,3,14384
1876,1,1,165
1876,1,2,1676
1876,1,3,14385
1876,2,1,548
1876,2,2,104
1876,2,3,10451
1876,3,1,5176
1876,3,2,9323
1876,3,3,1878
1876,4,1,1174
1876,4,2,1319
1876,4,3,2380
1876,5,1,5671
1876,5,2,802
1876,5,3,857
1876,6,1,2330
1876,6,2,2318
1876,6,3,13569
1876,7,1,10618
1876,7,2,290
1876,7,3,14386
1876,8,1,186
1876,8,2,723
1876,8,3,2225
1877,1,1,4793
1877,1,2,1060
1877,1,3,10623
1877,2,1,106
1877,2,2,1354
1877,2,3,10224
1877,3,1,2893
1877,3,2,4536
1877,3,3,14387
1877,4,1,10248
1877,4,2,8312
1877,4,3,3348
1877,5,1,461
1877,5,2,9847
1877,5,3,167
1877,6,1,14284
1877,6,2,6176
1877,6,3,5856
1877,7,1,280
1877,7,2,14064
1877,7,3,8292
1877,8,1,2654
1877,8,2,6136
1877,8,3,14388
1878,1,1,7724
1878,1,2,11821
1878,1,3,836
1878,2,1,13216
1878,2,2,7599
1878,2,3,6942
1878,3,1,10409
1878,3,2,885
1878,3,3,2454
1878,4,1,14085
1878,4,2,706
1878,4,3,3706
1878,5,1,215
1878,5,2,1912
1878,5,3,14389
1878,6,1,3864
1878,6,2,14390
1878,6,3,2612
1878,7,1,8779
1878,7,2,5872
1878,7,3,4441
1878,8,1,893
1878,8,2,41
1878,8,3,1731
1879,1,1,2432
1879,1,2,9749
1879,1,3,4481
1879,2,1,2252
1879,2,2,12651
1879,2,3,147
1879,3,1,2140
1879,3,2,1059
1879,3,3,1336
1879,4,1,6855
1879,4,2,7394
1879,4,3,1002
1879,5,1,2466
1879,5,2,8565
1879,5,3,10937
1879,6,1,208
1879,6,2,3703
1879,6,3,423
1879,7,1,5101
1879,7,2,2919
1879,7,3,1087
1879,8,1,3634
1879,8,2,647
1879,8,3,7469
1880,1,1,248
1880,1,2,9397
1880,1,3,4650
1880,2,1,5191
1880,2,2,14391
1880,2,3,14392
1880,3,1,4728
1880,3,2,166
1880,3,3,11238
1880,4,1,48
1880,4,2,12525
1880,4,3,14393
1880,5,1,342
1880,5,2,12992
1880,5,3,12193
1880,6,1,14394
1880,6,2,7481
1880,6,3,7960
1880,7,1,14395
1880,7,2,12705
1880,7,3,3037
1880,8,1,14396
1880,8,2,552
1880,8,3,548
1881,1,1,4487
1881,1,2,1825
1881,1,3,11356
1881,2,1,4793
1881,2,2,7598
1881,2,3,107
1881,3,1,1335
1881,3,2,62
1881,3,3,931
1881,4,1,799
1881,4,2,262
1881,4,3,164
1881,5,1,9144
1881,5,2,892
1881,5,3,14397
1881,6,1,10731
1881,6,2,8103
1881,6,3,549
1881,7,1,1459
1881,7,2,5521
1881,7,3,14398
1881,8,1,874
1881,8,2,789
1881,8,3,280
1882,1,1,288
1882,1,2,607
1882,1,3,468
1882,2,1,3368
1882,2,2,22
1882,2,3,2875
1882,3,1,708
1882,3,2,10821
1882,3,3,1486
1882,4,1,10012
1882,4,2,11902
1882,4,3,1192
1882,5,1,14399
1882,5,2,106
1882,5,3,364
1882,6,1,11512
1882,6,2,104
1882,6,3,156
1882,7,1,355
1882,7,2,572
1882,7,3,91
1882,8,1,950
1882,8,2,2046
1882,8,3,2712
1883,1,1,166
1883,1,2,272
1883,1,3,1600
1883,2,1,14400
1883,2,2,283
1883,2,3,1704
1883,3,1,14401
1883,3,2,83
1883,3,3,7117
1883,4,1,549
1883,4,2,14402
1883,4,3,14403
1883,5,1,107
1883,5,2,3168
1883,5,3,10975
1883,6,1,512
1883,6,2,5075
1883,6,3,10782
1883,7,1,7929
1883,7,2,14404
1883,7,3,512
1883,8,1,12775
1883,8,2,259
1883,8,3,8011
1884,1,1,132
1884,1,2,5964
1884,1,3,14405
1884,2,1,8547
1884,2,2,14406
1884,2,3,687
1884,3,1,902
1884,3,2,839
1884,3,3,12560
1884,4,1,463
1884,4,2,14407
1884,4,3,14408
1884,5,1,27
1884,5,2,923
1884,5,3,156
1884,6,1,8880
1884,6,2,14409
1884,6,3,1608
1884,7,1,3582
1884,7,2,837
1884,7,3,166
1884,8,1,5853
1884,8,2,14410
1884,8,3,14411
1885,1,1,14412
1885,1,2,261
1885,1,3,13100
1885,2,1,14413
1885,2,2,815
1885,2,3,2756
1885,3,1,254
1885,3,2,102
1885,3,3,262
1885,4,1,5571
1885,4,2,2186
1885,4,3,3380
1885,5,1,510
1885,5,2,3590
1885,5,3,815
1885,6,1,8549
1885,6,2,1076
1885,6,3,5662
1885,7,1,964
1885,7,2,1032
1885,7,3,107
1885,8,1,260
1885,8,2,682
1885,8,3,255
1886,1,1,10418
1886,1,2,7169
1886,1,3,12524
1886,2,1,3153
1886,2,2,1258
1886,2,3,1867
1886,3,1,3500
1886,3,2,305
1886,3,3,90
1886,4,1,208
1886,4,2,3617
1886,4,3,4528
1886,5,1,2090
1886,5,2,12790
1886,5,3,5665
1886,6,1,995
1886,6,2,7089
1886,6,3,744
1886,7,1,14414
1886,7,2,14415
1886,7,3,1988
1886,8,1,3726
1886,8,2,6773
1886,8,3,10269
1887,1,1,14416
1887,1,2,14417
1887,1,3,512
1887,2,1,260
1887,2,2,7642
1887,2,3,350
1887,3,1,398
1887,3,2,3649
1887,3,3,423
1887,4,1,1262
1887,4,2,14227
1887,4,3,1335
1887,5,1,14018
1887,5,2,7758
1887,5,3,2750
1887,6,1,254
1887,6,2,7676
1887,6,3,2077
1887,7,1,4369
1887,7,2,41
1887,7,3,228
1887,8,1,3703
1887,8,2,772
1887,8,3,8880
1888,1,1,218
1888,1,2,12052
1888,1,3,11899
1888,2,1,9814
1888,2,2,259
1888,2,3,5475
1888,3,1,988
1888,3,2,1427
1888,3,3,2330
1888,4,1,1031
1888,4,2,1816
1888,4,3,1032
1888,5,1,6912
1888,5,2,3179
1888,5,3,6319
1888,6,1,3320
1888,6,2,14418
1888,6,3,138
1888,7,1,14419
1888,7,2,3160
1888,7,3,13299
1888,8,1,11500
1888,8,2,1132
1888,8,3,1413
1889,1,1,2505
1889,1,2,6843
1889,1,3,14420
1889,2,1,13099
1889,2,2,7438
1889,2,3,12474
1889,3,1,4916
1889,3,2,9761
1889,3,3,1329
1889,4,1,11033
1889,4,2,439
1889,4,3,1211
1889,5,1,5920
1889,5,2,13562
1889,5,3,305
1889,6,1,11843
1889,6,2,14421
1889,6,3,80
1889,7,1,3633
1889,7,2,12233
1889,7,3,954
1889,8,1,12956
1889,8,2,814
1889,8,3,1695
1890,1,1,1349
1890,1,2,1617
1890,1,3,4018
1890,2,1,10903
1890,2,2,13184
1890,2,3,7795
1890,3,1,802
1890,3,2,340
1890,3,3,4018
1890,4,1,2570
1890,4,2,1180
1890,4,3,14422
1890,5,1,1371
1890,5,2,5838
1890,5,3,12836
1890,6,1,3371
1890,6,2,3641
1890,6,3,9411
1890,7,1,2221
1890,7,2,2477
1890,7,3,14423
1890,8,1,5043
1890,8,2,13073
1890,8,3,804
1891,1,1,14424
1891,1,2,489
1891,1,3,4417
1891,2,1,10599
1891,2,2,3978
1891,2,3,6178
1891,3,1,11791
1891,3,2,723
1891,3,3,2949
1891,4,1,8825
1891,4,2,2167
1891,4,3,353
1891,5,1,18
1891,5,2,10769
1891,5,3,3857
1891,6,1,8595
1891,6,2,4370
1891,6,3,2536
1891,7,1,14425
1891,7,2,2480
1891,7,3,5237
1891,8,1,2445
1891,8,2,264
1891,8,3,1050
1892,1,1,4164
1892,1,2,4150
1892,1,3,4421
1892,2,1,1920
1892,2,2,1127
1892,2,3,13373
1892,3,1,9689
1892,3,2,319
1892,3,3,8103
1892,4,1,208
1892,4,2,13837
1892,4,3,7207
1892,5,1,11307
1892,5,2,2152
1892,5,3,6916
1892,6,1,138
1892,6,2,12
1892,6,3,950
1892,7,1,744
1892,7,2,694
1892,7,3,13780
1892,8,1,11876
1892,8,2,10642
1892,8,3,247
1893,1,1,1695
1893,1,2,2859
1893,1,3,798
1893,2,1,3730
1893,2,2,35
1893,2,3,9764
1893,3,1,597
1893,3,2,14426
1893,3,3,5095
1893,4,1,6352
1893,4,2,2330
1893,4,3,755
1893,5,1,3448
1893,5,2,4964
1893,5,3,540
1893,6,1,82
1893,6,2,14427
1893,6,3,909
1893,7,1,552
1893,7,2,14428
1893,7,3,1096
1893,8,1,138
1893,8,2,14429
1893,8,3,4978
1894,1,1,4018
1894,1,2,2093
1894,1,3,1245
1894,2,1,2893
1894,2,2,14430
1894,2,3,5934
1894,3,1,815
1894,3,2,1955
1894,3,3,14431
1894,4,1,7330
1894,4,2,13006
1894,4,3,5584
1894,5,1,1451
1894,5,2,10952
1894,5,3,264
1894,6,1,13839
1894,6,2,7691
1894,6,3,1833
1894,7,1,14432
1894,7,2,14176
1894,7,3,3157
1894,8,1,2772
1894,8,2,8290
1894,8,3,5429
1895,1,1,6806
1895,1,2,13174
1895,1,3,3665
1895,2,1,9430
1895,2,2,259
1895,2,3,416
1895,3,1,4894
1895,3,2,12322
1895,3,3,9718
1895,4,1,14433
1895,4,2,10385
1895,4,3,7515
1895,5,1,136
1895,5,2,14434
1895,5,3,652
1895,6,1,14435
1895,6,2,22
1895,6,3,14436
1895,7,1,14437
1895,7,2,384
1895,7,3,689
1895,8,1,225
1895,8,2,6789
1895,8,3,1746
1896,1,1,2803
1896,1,2,11529
1896,1,3,815
1896,2,1,811
1896,2,2,1038
1896,2,3,3042
1896,3,1,512
1896,3,2,4734
1896,3,3,14438
1896,4,1,218
1896,4,2,374
1896,4,3,14439
1896,5,1,13777
1896,5,2,1073
1896,5,3,1321
1896,6,1,3387
1896,6,2,14440
1896,6,3,6835
1896,7,1,8396
1896,7,2,2246
1896,7,3,11190
1896,8,1,134
1896,8,2,72
1896,8,3,3270
1897,1,1,5719
1897,1,2,10358
1897,1,3,10443
1897,2,1,14441
1897,2,2,14383
1897,2,3,102
1897,3,1,190
1897,3,2,3044
1897,3,3,4241
1897,4,1,18
1897,4,2,11791
1897,4,3,3526
1897,5,1,14442
1897,5,2,9362
1897,5,3,12931
1897,6,1,11051
1897,6,2,10218
1897,6,3,8255
1897,7,1,505
1897,7,2,14443
1897,7,3,6967
1897,8,1,1586
1897,8,2,2282
1897,8,3,14334
1898,1,1,11498
1898,1,2,166
1898,1,3,9692
1898,2,1,511
1898,2,2,836
1898,2,3,5838
1898,3,1,1223
1898,3,2,482
1898,3,3,4305
1898,4,1,11555
1898,4,2,6930
1898,4,3,228
1898,5,1,6349
1898,5,2,4318
1898,5,3,1117
1898,6,1,13841
1898,6,2,3339
1898,6,3,423
1898,7,1,562
1898,7,2,692
1898,7,3,3928
1898,8,1,13687
1898,8,2,578
1898,8,3,5620
1899,1,1,3204
1899,1,2,186
1899,1,3,259
1899,2,1,10345
1899,2,2,398
1899,2,3,982
1899,3,1,2955
1899,3,2,2109
1899,3,3,5856
1899,4,1,14444
1899,4,2,1694
1899,4,3,1459
1899,5,1,14445
1899,5,2,1337
1899,5,3,13240
1899,6,1,595
1899,6,2,5028
1899,6,3,160
1899,7,1,1391
1899,7,2,423
1899,7,3,714
1899,8,1,10204
1899,8,2,1079
1899,8,3,723
1900,1,1,14446
1900,1,2,1840
1900,1,3,570
1900,2,1,3781
1900,2,2,102
1900,2,3,12489
1900,3,1,18
1900,3,2,1269
1900,3,3,384
1900,4,1,2051
1900,4,2,1586
1900,4,3,13616
1900,5,1,14447
1900,5,2,1216
1900,5,3,1510
1900,6,1,5987
1900,6,2,14448
1900,6,3,14449
1900,7,1,6974
1900,7,2,14450
1900,7,3,1312
1900,8,1,8978
1900,8,2,10015
1900,8,3,14314
1901,1,1,1867
1901,1,2,13471
1901,1,3,14451
1901,2,1,13700
1901,2,2,11426
1901,2,3,5940
1901,3,1,240
1901,3,2,762
1901,3,3,3700
1901,4,1,657
1901,4,2,11738
1901,4,3,3767
1901,5,1,1705
1901,5,2,7586
1901,5,3,14452
1901,6,1,9241
1901,6,2,9501
1901,6,3,3804
1901,7,1,1464
1901,7,2,9505
1901,7,3,831
1901,8,1,13664
1901,8,2,1399
1901,8,3,14453
1902,1,1,173
1902,1,2,2391
1902,1,3,6274
1902,2,1,69
1902,2,2,3044
1902,2,3,1325
1902,3,1,2921
1902,3,2,461
1902,3,3,631
1902,4,1,7465
1902,4,2,14454
1902,4,3,9573
1902,5,1,280
1902,5,2,5232
1902,5,3,2167
1902,6,1,7473
1902,6,2,24
1902,6,3,8007
1902,7,1,6887
1902,7,2,9709
1902,7,3,210
1902,8,1,207
1902,8,2,12267
1902,8,3,3074
1903,1,1,4590
1903,1,2,1676
1903,1,3,1491
1903,2,1,5254
1903,2,2,259
1903,2,3,14455
1903,3,1,9923
1903,3,2,6285
1903,3,3,11
1903,4,1,1142
1903,4,2,14456
1903,4,3,618
1903,5,1,14357
1903,5,2,744
1903,5,3,14457
1903,6,1,14458
1903,6,2,248
1903,6,3,4685
1903,7,1,590
1903,7,2,457
1903,7,3,1608
1903,8,1,14459
1903,8,2,489
1903,8,3,14460
1904,1,1,8040
1904,1,2,2683
1904,1,3,1142
1904,2,1,156
1904,2,2,10883
1904,2,3,616
1904,3,1,416
1904,3,2,13819
1904,3,3,14461
1904,4,1,12569
1904,4,2,10526
1904,4,3,2434
1904,5,1,14462
1904,5,2,893
1904,5,3,14463
1904,6,1,12844
1904,6,2,3435
1904,6,3,2458
1904,7,1,8157
1904,7,2,519
1904,7,3,982
1904,8,1,10914
1904,8,2,7121
1904,8,3,231
1905,1,1,512
1905,1,2,1223
1905,1,3,476
1905,2,1,2324
1905,2,2,208
1905,2,3,3114
1905,3,1,211
1905,3,2,492
1905,3,3,3709
1905,4,1,3164
1905,4,2,3074
1905,4,3,14464
1905,5,1,14465
1905,5,2,11947
1905,5,3,6104
1905,6,1,7921
1905,6,2,166
1905,6,3,1532
1905,7,1,6431
1905,7,2,3917
1905,7,3,1209
1905,8,1,6620
1905,8,2,5449
1905,8,3,14466
1906,1,1,4813
1906,1,2,12180
1906,1,3,3547
1906,2,1,2101
1906,2,2,12557
1906,2,3,562
1906,3,1,2406
1906,3,2,14467
1906,3,3,1096
1906,4,1,11852
1906,4,2,5112
1906,4,3,682
1906,5,1,13675
1906,5,2,1676
1906,5,3,214
1906,6,1,14468
1906,6,2,6709
1906,6,3,14194
1906,7,1,14010
1906,7,2,41
1906,7,3,1444
1906,8,1,12766
1906,8,2,248
1906,8,3,302
1907,1,1,14469
1907,1,2,10161
1907,1,3,12825
1907,2,1,13734
1907,2,2,3711
1907,2,3,14302
1907,3,1,1635
1907,3,2,188
1907,3,3,14470
1907,4,1,14471
1907,4,2,14472
1907,4,3,3365
1907,5,1,552
1907,5,2,11955
1907,5,3,4875
1907,6,1,283
1907,6,2,442
1907,6,3,14473
1907,7,1,893
1907,7,2,13864
1907,7,3,11570
1907,8,1,14474
1907,8,2,14475
1907,8,3,4356
1908,1,1,399
1908,1,2,14369
1908,1,3,3272
1908,2,1,501
1908,2,2,14476
1908,2,3,6043
1908,3,1,12010
1908,3,2,519
1908,3,3,3327
1908,4,1,7929
1908,4,2,1209
1908,4,3,14477
1908,5,1,75
1908,5,2,2216
1908,5,3,207
1908,6,1,4765
1908,6,2,5267
1908,6,3,540
1908,7,1,13497
1908,7,2,798
1908,7,3,1117
1908,8,1,1418
1908,8,2,14478
1908,8,3,177
1909,1,1,893
1909,1,2,551
1909,1,3,5333
1909,2,1,968
1909,2,2,3703
1909,2,3,4129
1909,3,1,5805
1909,3,2,5693
1909,3,3,4581
1909,4,1,14479
1909,4,2,6525
1909,4,3,14480
1909,5,1,11200
1909,5,2,14481
1909,5,3,14482
1909,6,1,12157
1909,6,2,4894
1909,6,3,2952
1909,7,1,14483
1909,7,2,4097
1909,7,3,4431
1909,8,1,22
1909,8,2,114
1909,8,3,107
1910,1,1,9664
1910,1,2,14382
1910,1,3,14484
1910,2,1,6505
1910,2,2,3673
1910,2,3,272
1910,3,1,8335
1910,3,2,12635
1910,3,3,14338
1910,4,1,1279
1910,4,2,2454
1910,4,3,16
1910,5,1,8040
1910,5,2,14485
1910,5,3,338
1910,6,1,1108
1910,6,2,1023
1910,6,3,2799
1910,7,1,153
1910,7,2,62
1910,7,3,14486
1910,8,1,1777
1910,8,2,3763
1910,8,3,10412
1911,1,1,391
1911,1,2,14487
1911,1,3,803
