respID,qID,altID,uniqueTripID
1925,5,2,124
1925,5,3,4604
1925,6,1,1674
1925,6,2,1380
1925,6,3,620
1925,7,1,304
1925,7,2,2895
1925,7,3,386
1925,8,1,449
1925,8,2,629
1925,8,3,84
1926,1,1,235
1926,1,2,951
1926,1,3,2001
1926,2,1,601
1926,2,2,155
1926,2,3,153
1926,3,1,420
1926,3,2,4345
1926,3,3,388
1926,4,1,1749
1926,4,2,300
1926,4,3,129
1926,5,1,4066
1926,5,2,5243
1926,5,3,259
1926,6,1,3427
1926,6,2,1672
1926,6,3,3515
1926,7,1,5162
1926,7,2,2825
1926,7,3,960
1926,8,1,28
1926,8,2,769
1926,8,3,124
1927,1,1,1851
1927,1,2,3364
1927,1,3,1101
1927,2,1,286
1927,2,2,80
1927,2,3,671
1927,3,1,5315
1927,3,2,1346
1927,3,3,593
1927,4,1,1507
1927,4,2,2054
1927,4,3,310
1927,5,1,2681
1927,5,2,851
1927,5,3,4246
1927,6,1,3003
1927,6,2,4104
1927,6,3,127
1927,7,1,2851
1927,7,2,1621
1927,7,3,1643
1927,8,1,826
1927,8,2,2363
1927,8,3,912
1928,1,1,408
1928,1,2,1158
1928,1,3,500
1928,2,1,2053
1928,2,2,608
1928,2,3,2133
1928,3,1,46
1928,3,2,5286
1928,3,3,3291
1928,4,1,242
1928,4,2,235
1928,4,3,3696
1928,5,1,1693
1928,5,2,1825
1928,5,3,135
1928,6,1,1143
1928,6,2,346
1928,6,3,130
1928,7,1,3
1928,7,2,767
1928,7,3,1925
1928,8,1,769
1928,8,2,582
1928,8,3,3172
1929,1,1,1510
1929,1,2,435
1929,1,3,789
1929,2,1,510
1929,2,2,128
1929,2,3,3559
1929,3,1,967
1929,3,2,1582
1929,3,3,411
1929,4,1,3571
1929,4,2,1192
1929,4,3,3537
1929,5,1,1
1929,5,2,61
1929,5,3,227
1929,6,1,4729
1929,6,2,394
1929,6,3,2960
1929,7,1,501
1929,7,2,4526
1929,7,3,1071
1929,8,1,2171
1929,8,2,3321
1929,8,3,3817
1930,1,1,618
1930,1,2,5313
1930,1,3,1756
1930,2,1,4125
1930,2,2,2425
1930,2,3,4917
1930,3,1,1310
1930,3,2,769
1930,3,3,1648
1930,4,1,111
1930,4,2,1900
1930,4,3,441
1930,5,1,581
1930,5,2,4831
1930,5,3,751
1930,6,1,298
1930,6,2,134
1930,6,3,5203
1930,7,1,347
1930,7,2,3513
1930,7,3,576
1930,8,1,2763
1930,8,2,3281
1930,8,3,272
1931,1,1,2119
1931,1,2,1346
1931,1,3,112
1931,2,1,364
1931,2,2,1074
1931,2,3,4962
1931,3,1,3852
1931,3,2,2432
1931,3,3,568
1931,4,1,2715
1931,4,2,2386
1931,4,3,891
1931,5,1,1284
1931,5,2,946
1931,5,3,171
1931,6,1,560
1931,6,2,4366
1931,6,3,617
1931,7,1,1464
1931,7,2,2646
1931,7,3,627
1931,8,1,305
1931,8,2,2607
1931,8,3,290
1932,1,1,386
1932,1,2,2755
1932,1,3,432
1932,2,1,1071
1932,2,2,2381
1932,2,3,890
1932,3,1,503
1932,3,2,1721
1932,3,3,1045
1932,4,1,4752
1932,4,2,220
1932,4,3,5303
1932,5,1,4074
1932,5,2,463
1932,5,3,1019
1932,6,1,4732
1932,6,2,3911
1932,6,3,454
1932,7,1,131
1932,7,2,583
1932,7,3,4166
1932,8,1,2748
1932,8,2,771
1932,8,3,737
1933,1,1,1756
1933,1,2,1
1933,1,3,4090
1933,2,1,3181
1933,2,2,3191
1933,2,3,604
1933,3,1,355
1933,3,2,751
1933,3,3,382
1933,4,1,1609
1933,4,2,1023
1933,4,3,4026
1933,5,1,171
1933,5,2,441
1933,5,3,3
1933,6,1,572
1933,6,2,1921
1933,6,3,388
1933,7,1,2777
1933,7,2,5177
1933,7,3,380
1933,8,1,4614
1933,8,2,61
1933,8,3,1176
1934,1,1,382
1934,1,2,520
1934,1,3,510
1934,2,1,745
1934,2,2,667
1934,2,3,1702
1934,3,1,28
1934,3,2,1460
1934,3,3,1433
1934,4,1,263
1934,4,2,17
1934,4,3,259
1934,5,1,4723
1934,5,2,48
1934,5,3,312
1934,6,1,4540
1934,6,2,122
1934,6,3,1399
1934,7,1,1816
1934,7,2,380
1934,7,3,527
1934,8,1,1063
1934,8,2,2233
1934,8,3,5059
1935,1,1,1954
1935,1,2,5235
1935,1,3,2632
1935,2,1,657
1935,2,2,227
1935,2,3,225
1935,3,1,2189
1935,3,2,1729
1935,3,3,357
1935,4,1,428
1935,4,2,3413
1935,4,3,147
1935,5,1,2632
1935,5,2,2643
1935,5,3,1100
1935,6,1,1340
1935,6,2,2400
1935,6,3,1210
1935,7,1,322
1935,7,2,1464
1935,7,3,1063
1935,8,1,5205
1935,8,2,260
1935,8,3,100
1936,1,1,5208
1936,1,2,3879
1936,1,3,456
1936,2,1,160
1936,2,2,1
1936,2,3,543
1936,3,1,169
1936,3,2,142
1936,3,3,541
1936,4,1,940
1936,4,2,2358
1936,4,3,195
1936,5,1,2947
1936,5,2,129
1936,5,3,174
1936,6,1,800
1936,6,2,62
1936,6,3,622
1936,7,1,1063
1936,7,2,257
1936,7,3,1367
1936,8,1,483
1936,8,2,463
1936,8,3,530
1937,1,1,510
1937,1,2,4156
1937,1,3,3787
1937,2,1,412
1937,2,2,62
1937,2,3,43
1937,3,1,195
1937,3,2,627
1937,3,3,1177
1937,4,1,132
1937,4,2,508
1937,4,3,4989
1937,5,1,1583
1937,5,2,1381
1937,5,3,674
1937,6,1,1618
1937,6,2,528
1937,6,3,113
1937,7,1,2325
1937,7,2,8
1937,7,3,1078
1937,8,1,646
1937,8,2,201
1937,8,3,295
1938,1,1,5220
1938,1,2,814
1938,1,3,2511
1938,2,1,4362
1938,2,2,1520
1938,2,3,4229
1938,3,1,2707
1938,3,2,4577
1938,3,3,3174
1938,4,1,3626
1938,4,2,568
1938,4,3,2330
1938,5,1,138
1938,5,2,257
1938,5,3,64
1938,6,1,153
1938,6,2,4616
1938,6,3,987
1938,7,1,4478
1938,7,2,5147
1938,7,3,4045
1938,8,1,114
1938,8,2,614
1938,8,3,1318
1939,1,1,192
1939,1,2,4293
1939,1,3,1584
1939,2,1,638
1939,2,2,185
1939,2,3,1714
1939,3,1,609
1939,3,2,604
1939,3,3,237
1939,4,1,121
1939,4,2,774
1939,4,3,387
1939,5,1,414
1939,5,2,780
1939,5,3,4407
1939,6,1,246
1939,6,2,409
1939,6,3,851
1939,7,1,560
1939,7,2,298
1939,7,3,5280
1939,8,1,774
1939,8,2,5212
1939,8,3,1339
1940,1,1,1485
1940,1,2,5173
1940,1,3,4763
1940,2,1,35
1940,2,2,720
1940,2,3,1611
1940,3,1,225
1940,3,2,709
1940,3,3,137
1940,4,1,5275
1940,4,2,3713
1940,4,3,831
1940,5,1,576
1940,5,2,2776
1940,5,3,169
1940,6,1,894
1940,6,2,237
1940,6,3,314
1940,7,1,229
1940,7,2,1459
1940,7,3,225
1940,8,1,3930
1940,8,2,2909
1940,8,3,673
1941,1,1,4223
1941,1,2,2309
1941,1,3,4519
1941,2,1,3398
1941,2,2,934
1941,2,3,3053
1941,3,1,235
1941,3,2,1081
1941,3,3,291
1941,4,1,129
1941,4,2,268
1941,4,3,878
1941,5,1,391
1941,5,2,90
1941,5,3,353
1941,6,1,2942
1941,6,2,1138
1941,6,3,453
1941,7,1,22
1941,7,2,1582
1941,7,3,987
1941,8,1,1768
1941,8,2,5214
1941,8,3,260
1942,1,1,4823
1942,1,2,4546
1942,1,3,1092
1942,2,1,825
1942,2,2,1218
1942,2,3,926
1942,3,1,2005
1942,3,2,4
1942,3,3,1150
1942,4,1,90
1942,4,2,3417
1942,4,3,401
1942,5,1,337
1942,5,2,4296
1942,5,3,2315
1942,6,1,5013
1942,6,2,4646
1942,6,3,478
1942,7,1,34
1942,7,2,618
1942,7,3,616
1942,8,1,306
1942,8,2,3246
1942,8,3,227
1943,1,1,68
1943,1,2,771
1943,1,3,1273
1943,2,1,3370
1943,2,2,576
1943,2,3,3470
1943,3,1,1846
1943,3,2,1862
1943,3,3,2566
1943,4,1,3171
1943,4,2,4422
1943,4,3,578
1943,5,1,2595
1943,5,2,271
1943,5,3,4981
1943,6,1,831
1943,6,2,323
1943,6,3,994
1943,7,1,1757
1943,7,2,27
1943,7,3,40
1943,8,1,575
1943,8,2,1508
1943,8,3,5133
1944,1,1,257
1944,1,2,1760
1944,1,3,243
1944,2,1,1452
1944,2,2,647
1944,2,3,278
1944,3,1,1114
1944,3,2,694
1944,3,3,1217
1944,4,1,149
1944,4,2,1015
1944,4,3,4703
1944,5,1,605
1944,5,2,451
1944,5,3,600
1944,6,1,646
1944,6,2,1100
1944,6,3,624
1944,7,1,672
1944,7,2,4144
1944,7,3,237
1944,8,1,79
1944,8,2,2537
1944,8,3,310
1945,1,1,792
1945,1,2,663
1945,1,3,629
1945,2,1,3592
1945,2,2,1648
1945,2,3,848
1945,3,1,2224
1945,3,2,1565
1945,3,3,1719
1945,4,1,4936
1945,4,2,98
1945,4,3,259
1945,5,1,4210
1945,5,2,4467
1945,5,3,2189
1945,6,1,124
1945,6,2,391
1945,6,3,4490
1945,7,1,254
1945,7,2,690
1945,7,3,312
1945,8,1,175
1945,8,2,17
1945,8,3,5195
1946,1,1,957
1946,1,2,620
1946,1,3,1
1946,2,1,770
1946,2,2,413
1946,2,3,81
1946,3,1,945
1946,3,2,408
1946,3,3,261
1946,4,1,1
1946,4,2,822
1946,4,3,50
1946,5,1,3943
1946,5,2,646
1946,5,3,1112
1946,6,1,2528
1946,6,2,3493
1946,6,3,1811
1946,7,1,541
1946,7,2,13
1946,7,3,3427
1946,8,1,3965
1946,8,2,51
1946,8,3,375
1947,1,1,153
1947,1,2,481
1947,1,3,1074
1947,2,1,1795
1947,2,2,205
1947,2,3,22
1947,3,1,878
1947,3,2,140
1947,3,3,820
1947,4,1,687
1947,4,2,3404
1947,4,3,783
1947,5,1,150
1947,5,2,1316
1947,5,3,3423
1947,6,1,127
1947,6,2,523
1947,6,3,5301
1947,7,1,1832
1947,7,2,675
1947,7,3,831
1947,8,1,2111
1947,8,2,1717
1947,8,3,2837
1948,1,1,913
1948,1,2,136
1948,1,3,4562
1948,2,1,1007
1948,2,2,571
1948,2,3,3502
1948,3,1,4147
1948,3,2,4497
1948,3,3,30
1948,4,1,2366
1948,4,2,169
1948,4,3,451
1948,5,1,220
1948,5,2,543
1948,5,3,2067
1948,6,1,1853
1948,6,2,225
1948,6,3,925
1948,7,1,966
1948,7,2,1000
1948,7,3,93
1948,8,1,4959
1948,8,2,2099
1948,8,3,483
1949,1,1,1075
1949,1,2,794
1949,1,3,694
1949,2,1,1807
1949,2,2,347
1949,2,3,4051
1949,3,1,1210
1949,3,2,3409
1949,3,3,286
1949,4,1,1291
1949,4,2,605
1949,4,3,1597
1949,5,1,1045
1949,5,2,409
1949,5,3,638
1949,6,1,4949
1949,6,2,692
1949,6,3,282
1949,7,1,691
1949,7,2,3972
1949,7,3,3295
1949,8,1,4741
1949,8,2,475
1949,8,3,2166
1950,1,1,4747
1950,1,2,4166
1950,1,3,3028
1950,2,1,3429
1950,2,2,3435
1950,2,3,4169
1950,3,1,4226
1950,3,2,1398
1950,3,3,4386
1950,4,1,600
1950,4,2,255
1950,4,3,3689
1950,5,1,2562
1950,5,2,5198
1950,5,3,884
1950,6,1,320
1950,6,2,432
1950,6,3,934
1950,7,1,278
1950,7,2,441
1950,7,3,4534
1950,8,1,720
1950,8,2,1692
1950,8,3,970
1951,1,1,592
1951,1,2,894
1951,1,3,1408
1951,2,1,2288
1951,2,2,663
1951,2,3,227
1951,3,1,805
1951,3,2,733
1951,3,3,2015
1951,4,1,544
1951,4,2,3796
1951,4,3,797
1951,5,1,4815
1951,5,2,196
1951,5,3,4943
1951,6,1,2281
1951,6,2,202
1951,6,3,144
1951,7,1,1184
1951,7,2,544
1951,7,3,294
1951,8,1,647
1951,8,2,1063
1951,8,3,4988
1952,1,1,3817
1952,1,2,826
1952,1,3,27
1952,2,1,50
1952,2,2,878
1952,2,3,124
1952,3,1,3065
1952,3,2,2208
1952,3,3,1977
1952,4,1,916
1952,4,2,50
1952,4,3,2638
1952,5,1,3182
1952,5,2,2017
1952,5,3,2122
1952,6,1,2828
1952,6,2,854
1952,6,3,20
1952,7,1,174
1952,7,2,279
1952,7,3,316
1952,8,1,64
1952,8,2,107
1952,8,3,1100
1953,1,1,4721
1953,1,2,150
1953,1,3,3119
1953,2,1,214
1953,2,2,1499
1953,2,3,2992
1953,3,1,1440
1953,3,2,2909
1953,3,3,4884
1953,4,1,131
1953,4,2,510
1953,4,3,2622
1953,5,1,413
1953,5,2,1097
1953,5,3,5224
1953,6,1,1966
1953,6,2,4438
1953,6,3,28
1953,7,1,4137
1953,7,2,1428
1953,7,3,5110
1953,8,1,960
1953,8,2,3075
1953,8,3,856
1954,1,1,5117
1954,1,2,2434
1954,1,3,614
1954,2,1,966
1954,2,2,448
1954,2,3,5065
1954,3,1,4901
1954,3,2,310
1954,3,3,89
1954,4,1,25
1954,4,2,485
1954,4,3,102
1954,5,1,663
1954,5,2,2654
1954,5,3,95
1954,6,1,271
1954,6,2,894
1954,6,3,386
1954,7,1,165
1954,7,2,1594
1954,7,3,809
1954,8,1,385
1954,8,2,4632
1954,8,3,227
1955,1,1,1306
1955,1,2,826
1955,1,3,3759
1955,2,1,622
1955,2,2,1172
1955,2,3,2781
1955,3,1,413
1955,3,2,1346
1955,3,3,476
1955,4,1,5308
1955,4,2,28
1955,4,3,479
1955,5,1,179
1955,5,2,580
1955,5,3,2990
1955,6,1,2974
1955,6,2,1172
1955,6,3,851
1955,7,1,751
1955,7,2,1343
1955,7,3,578
1955,8,1,591
1955,8,2,121
1955,8,3,2562
1956,1,1,3855
1956,1,2,1692
1956,1,3,884
1956,2,1,591
1956,2,2,3743
1956,2,3,381
1956,3,1,4306
1956,3,2,5160
1956,3,3,3026
1956,4,1,4753
1956,4,2,2422
1956,4,3,916
1956,5,1,3786
1956,5,2,465
1956,5,3,1213
1956,6,1,2982
1956,6,2,363
1956,6,3,600
1956,7,1,448
1956,7,2,653
1956,7,3,1687
1956,8,1,792
1956,8,2,3593
1956,8,3,2314
1957,1,1,4241
1957,1,2,164
1957,1,3,543
1957,2,1,1605
1957,2,2,1148
1957,2,3,833
1957,3,1,256
1957,3,2,987
1957,3,3,282
1957,4,1,737
1957,4,2,890
1957,4,3,140
1957,5,1,3464
1957,5,2,412
1957,5,3,20
1957,6,1,1100
1957,6,2,93
1957,6,3,3476
1957,7,1,5031
1957,7,2,346
1957,7,3,2300
1957,8,1,73
1957,8,2,4817
1957,8,3,5077
1958,1,1,3272
1958,1,2,177
1958,1,3,2989
1958,2,1,1122
1958,2,2,259
1958,2,3,1011
1958,3,1,248
1958,3,2,2711
1958,3,3,5247
1958,4,1,1170
1958,4,2,1562
1958,4,3,572
1958,5,1,174
1958,5,2,4192
1958,5,3,4753
1958,6,1,3619
1958,6,2,4142
1958,6,3,3245
1958,7,1,263
1958,7,2,2538
1958,7,3,298
1958,8,1,2733
1958,8,2,890
1958,8,3,2637
1959,1,1,4407
1959,1,2,1114
1959,1,3,127
1959,2,1,3154
1959,2,2,314
1959,2,3,98
1959,3,1,268
1959,3,2,355
1959,3,3,286
1959,4,1,227
1959,4,2,822
1959,4,3,862
1959,5,1,4880
1959,5,2,1194
1959,5,3,5235
1959,6,1,2689
1959,6,2,5245
1959,6,3,826
1959,7,1,2318
1959,7,2,710
1959,7,3,3117
1959,8,1,2688
1959,8,2,438
1959,8,3,3707
1960,1,1,3333
1960,1,2,3638
1960,1,3,3580
1960,2,1,381
1960,2,2,614
1960,2,3,220
1960,3,1,1711
1960,3,2,2942
1960,3,3,218
1960,4,1,1867
1960,4,2,1901
1960,4,3,2297
1960,5,1,1213
1960,5,2,1966
1960,5,3,227
1960,6,1,2457
1960,6,2,3905
1960,6,3,2735
1960,7,1,3918
1960,7,2,2779
1960,7,3,235
1960,8,1,347
1960,8,2,44
1960,8,3,147
1961,1,1,3681
1961,1,2,4234
1961,1,3,4191
1961,2,1,1389
1961,2,2,3914
1961,2,3,438
1961,3,1,4
1961,3,2,3474
1961,3,3,1399
1961,4,1,4114
1961,4,2,2658
1961,4,3,4526
1961,5,1,4681
1961,5,2,627
1961,5,3,568
1961,6,1,4321
1961,6,2,644
1961,6,3,3123
1961,7,1,4868
1961,7,2,1360
1961,7,3,134
1961,8,1,235
1961,8,2,512
1961,8,3,259
1962,1,1,271
1962,1,2,1739
1962,1,3,258
1962,2,1,663
1962,2,2,35
1962,2,3,2270
1962,3,1,878
1962,3,2,1017
1962,3,3,407
1962,4,1,22
1962,4,2,2271
1962,4,3,3672
1962,5,1,263
1962,5,2,1705
1962,5,3,1774
1962,6,1,175
1962,6,2,596
1962,6,3,541
1962,7,1,1172
1962,7,2,268
1962,7,3,644
1962,8,1,305
1962,8,2,648
1962,8,3,495
1963,1,1,290
1963,1,2,137
1963,1,3,184
1963,2,1,890
1963,2,2,27
1963,2,3,30
1963,3,1,555
1963,3,2,282
1963,3,3,616
1963,4,1,1308
1963,4,2,501
1963,4,3,741
1963,5,1,39
1963,5,2,3239
1963,5,3,243
1963,6,1,1346
1963,6,2,3890
1963,6,3,1637
1963,7,1,261
1963,7,2,4815
1963,7,3,894
1963,8,1,2576
1963,8,2,2048
1963,8,3,4890
1964,1,1,544
1964,1,2,305
1964,1,3,925
1964,2,1,131
1964,2,2,59
1964,2,3,657
1964,3,1,762
1964,3,2,2827
1964,3,3,2093
1964,4,1,578
1964,4,2,290
1964,4,3,4006
1964,5,1,40
1964,5,2,1177
1964,5,3,324
1964,6,1,1349
1964,6,2,1017
1964,6,3,229
1964,7,1,4702
1964,7,2,2530
1964,7,3,353
1964,8,1,4670
1964,8,2,2272
1964,8,3,295
1965,1,1,2333
1965,1,2,495
1965,1,3,2774
1965,2,1,583
1965,2,2,448
1965,2,3,314
1965,3,1,3378
1965,3,2,3120
1965,3,3,518
1965,4,1,578
1965,4,2,2117
1965,4,3,966
1965,5,1,3375
1965,5,2,164
1965,5,3,5079
1965,6,1,217
1965,6,2,528
1965,6,3,4894
1965,7,1,147
1965,7,2,3042
1965,7,3,260
1965,8,1,2251
1965,8,2,826
1965,8,3,401
1966,1,1,1188
1966,1,2,165
1966,1,3,862
1966,2,1,2861
1966,2,2,2977
1966,2,3,4221
1966,3,1,153
1966,3,2,5156
1966,3,3,4115
1966,4,1,39
1966,4,2,4450
1966,4,3,479
1966,5,1,3729
1966,5,2,946
1966,5,3,2548
1966,6,1,3387
1966,6,2,613
1966,6,3,274
1966,7,1,3246
1966,7,2,1346
1966,7,3,2839
1966,8,1,622
1966,8,2,863
1966,8,3,1468
1967,1,1,274
1967,1,2,1114
1967,1,3,4170
1967,2,1,422
1967,2,2,449
1967,2,3,2761
1967,3,1,5136
1967,3,2,5172
1967,3,3,3133
1967,4,1,707
1967,4,2,4774
1967,4,3,1643
1967,5,1,2348
1967,5,2,453
1967,5,3,790
1967,6,1,890
1967,6,2,1228
1967,6,3,4370
1967,7,1,1867
1967,7,2,771
1967,7,3,4303
1967,8,1,4465
1967,8,2,1286
1967,8,3,153
1968,1,1,1049
1968,1,2,401
1968,1,3,5189
1968,2,1,17
1968,2,2,255
1968,2,3,523
1968,3,1,79
1968,3,2,17
1968,3,3,103
1968,4,1,2990
1968,4,2,51
1968,4,3,1010
1968,5,1,4996
1968,5,2,113
1968,5,3,1216
1968,6,1,4231
1968,6,2,1678
1968,6,3,826
1968,7,1,2066
1968,7,2,568
1968,7,3,2834
1968,8,1,65
1968,8,2,195
1968,8,3,5297
1969,1,1,442
1969,1,2,95
1969,1,3,248
1969,2,1,64
1969,2,2,4844
1969,2,3,3244
1969,3,1,3196
1969,3,2,2929
1969,3,3,663
1969,4,1,1142
1969,4,2,3748
1969,4,3,3160
1969,5,1,5092
1969,5,2,998
1969,5,3,190
1969,6,1,3919
1969,6,2,135
1969,6,3,296
1969,7,1,4250
1969,7,2,1625
1969,7,3,2218
1969,8,1,1100
1969,8,2,5110
1969,8,3,369
1970,1,1,3067
1970,1,2,614
1970,1,3,271
1970,2,1,5253
1970,2,2,3591
1970,2,3,616
1970,3,1,3423
1970,3,2,171
1970,3,3,4627
1970,4,1,20
1970,4,2,95
1970,4,3,910
1970,5,1,4300
1970,5,2,1256
1970,5,3,890
1970,6,1,1968
1970,6,2,3820
1970,6,3,2308
1970,7,1,250
1970,7,2,1284
1970,7,3,4
1970,8,1,202
1970,8,2,257
1970,8,3,2437
1971,1,1,2431
1971,1,2,901
1971,1,3,4383
1971,2,1,657
1971,2,2,4840
1971,2,3,382
1971,3,1,220
1971,3,2,591
1971,3,3,203
1971,4,1,466
1971,4,2,2059
1971,4,3,57
1971,5,1,665
1971,5,2,680
1971,5,3,345
1971,6,1,1584
1971,6,2,3554
1971,6,3,1390
1971,7,1,4573
1971,7,2,1584
1971,7,3,28
1971,8,1,18
1971,8,2,4823
1971,8,3,3452
1972,1,1,206
1972,1,2,3478
1972,1,3,1
1972,2,1,568
1972,2,2,475
1972,2,3,1021
1972,3,1,2425
1972,3,2,2603
1972,3,3,386
1972,4,1,235
1972,4,2,179
1972,4,3,2718
1972,5,1,81
1972,5,2,267
1972,5,3,37
1972,6,1,829
1972,6,2,64
1972,6,3,1977
1972,7,1,13
1972,7,2,1051
1972,7,3,831
1972,8,1,3372
1972,8,2,2084
1972,8,3,79
1973,1,1,1809
1973,1,2,544
1973,1,3,3887
1973,2,1,830
1973,2,2,428
1973,2,3,195
1973,3,1,434
1973,3,2,4195
1973,3,3,581
1973,4,1,3808
1973,4,2,661
1973,4,3,2155
1973,5,1,27
1973,5,2,46
1973,5,3,449
1973,6,1,1
1973,6,2,868
1973,6,3,1876
1973,7,1,449
1973,7,2,627
1973,7,3,35
1973,8,1,310
1973,8,2,851
1973,8,3,5140
1974,1,1,416
1974,1,2,271
1974,1,3,544
1974,2,1,1177
1974,2,2,878
1974,2,3,1823
1974,3,1,175
1974,3,2,614
1974,3,3,144
1974,4,1,1308
1974,4,2,622
1974,4,3,998
1974,5,1,174
1974,5,2,186
1974,5,3,194
1974,6,1,207
1974,6,2,1707
1974,6,3,2837
1974,7,1,1230
1974,7,2,9
1974,7,3,1489
1974,8,1,568
1974,8,2,592
1974,8,3,894
1975,1,1,1578
1975,1,2,571
1975,1,3,1594
1975,2,1,600
1975,2,2,561
1975,2,3,2325
1975,3,1,1307
1975,3,2,9
1975,3,3,17
1975,4,1,254
1975,4,2,926
1975,4,3,435
1975,5,1,1488
1975,5,2,8
1975,5,3,5078
1975,6,1,416
1975,6,2,4656
1975,6,3,618
1975,7,1,357
1975,7,2,1215
1975,7,3,246
1975,8,1,510
1975,8,2,960
1975,8,3,604
1976,1,1,1464
1976,1,2,220
1976,1,3,3801
1976,2,1,1283
1976,2,2,79
1976,2,3,196
1976,3,1,129
1976,3,2,2053
1976,3,3,124
1976,4,1,385
1976,4,2,575
1976,4,3,918
1976,5,1,1902
1976,5,2,1771
1976,5,3,2327
1976,6,1,5131
1976,6,2,581
1976,6,3,5154
1976,7,1,3652
1976,7,2,2137
1976,7,3,5317
1976,8,1,3461
1976,8,2,4005
1976,8,3,64
1977,1,1,8
1977,1,2,179
1977,1,3,227
1977,2,1,432
1977,2,2,806
1977,2,3,163
1977,3,1,591
1977,3,2,465
1977,3,3,5104
1977,4,1,589
1977,4,2,1311
1977,4,3,830
1977,5,1,131
1977,5,2,232
1977,5,3,3939
1977,6,1,330
1977,6,2,860
1977,6,3,878
1977,7,1,438
1977,7,2,500
1977,7,3,2193
1977,8,1,1634
1977,8,2,102
1977,8,3,633
1978,1,1,250
1978,1,2,5229
1978,1,3,194
1978,2,1,395
1978,2,2,671
1978,2,3,4247
1978,3,1,762
1978,3,2,851
1978,3,3,312
1978,4,1,3458
1978,4,2,495
1978,4,3,614
1978,5,1,64
1978,5,2,46
1978,5,3,222
1978,6,1,247
1978,6,2,235
1978,6,3,5254
1978,7,1,19
1978,7,2,584
1978,7,3,124
1978,8,1,192
1978,8,2,113
1978,8,3,4036
1979,1,1,289
1979,1,2,209
1979,1,3,1908
1979,2,1,926
1979,2,2,510
1979,2,3,974
1979,3,1,152
1979,3,2,617
1979,3,3,388
1979,4,1,953
1979,4,2,831
1979,4,3,1071
1979,5,1,37
1979,5,2,848
1979,5,3,411
1979,6,1,152
1979,6,2,957
1979,6,3,3230
1979,7,1,2248
1979,7,2,1398
1979,7,3,246
1979,8,1,299
1979,8,2,271
1979,8,3,998
1980,1,1,2419
1980,1,2,330
1980,1,3,18
1980,2,1,694
1980,2,2,1212
1980,2,3,544
1980,3,1,4167
1980,3,2,983
1980,3,3,121
1980,4,1,556
1980,4,2,3529
1980,4,3,4016
1980,5,1,3252
1980,5,2,2359
1980,5,3,4069
1980,6,1,958
1980,6,2,7
1980,6,3,4446
1980,7,1,176
1980,7,2,682
1980,7,3,432
1980,8,1,22
1980,8,2,3444
1980,8,3,103
1981,1,1,627
1981,1,2,232
1981,1,3,1620
1981,2,1,4360
1981,2,2,544
1981,2,3,762
1981,3,1,829
1981,3,2,135
1981,3,3,257
1981,4,1,1213
1981,4,2,2636
1981,4,3,388
1981,5,1,111
1981,5,2,510
1981,5,3,195
1981,6,1,3794
1981,6,2,275
1981,6,3,2992
1981,7,1,262
1981,7,2,2303
1981,7,3,1456
1981,8,1,2836
1981,8,2,59
1981,8,3,2449
1982,1,1,289
1982,1,2,2004
1982,1,3,3523
1982,2,1,307
1982,2,2,3241
1982,2,3,5031
1982,3,1,110
1982,3,2,1454
1982,3,3,571
1982,4,1,495
1982,4,2,307
1982,4,3,22
1982,5,1,654
1982,5,2,174
1982,5,3,993
1982,6,1,2380
1982,6,2,195
1982,6,3,232
1982,7,1,3172
1982,7,2,807
1982,7,3,609
1982,8,1,409
1982,8,2,4704
1982,8,3,34
1983,1,1,387
1983,1,2,451
1983,1,3,81
1983,2,1,1443
1983,2,2,1063
1983,2,3,462
1983,3,1,3073
1983,3,2,4325
1983,3,3,1904
1983,4,1,1346
1983,4,2,475
1983,4,3,355
1983,5,1,909
1983,5,2,2340
1983,5,3,57
1983,6,1,99
1983,6,2,2214
1983,6,3,340
1983,7,1,617
1983,7,2,5060
1983,7,3,2574
1983,8,1,1488
1983,8,2,1883
1983,8,3,466
1984,1,1,395
1984,1,2,379
1984,1,3,20
1984,2,1,121
1984,2,2,771
1984,2,3,1122
1984,3,1,114
1984,3,2,5116
1984,3,3,257
1984,4,1,4196
1984,4,2,995
1984,4,3,3087
1984,5,1,1202
1984,5,2,673
1984,5,3,3811
1984,6,1,347
1984,6,2,2738
1984,6,3,960
1984,7,1,295
1984,7,2,1514
1984,7,3,3996
1984,8,1,11
1984,8,2,568
1984,8,3,3031
1985,1,1,148
1985,1,2,620
1985,1,3,528
1985,2,1,4708
1985,2,2,2807
1985,2,3,155
1985,3,1,205
1985,3,2,305
1985,3,3,314
1985,4,1,890
1985,4,2,3823
1985,4,3,330
1985,5,1,466
1985,5,2,62
1985,5,3,227
1985,6,1,329
1985,6,2,314
1985,6,3,878
1985,7,1,202
1985,7,2,89
1985,7,3,694
1985,8,1,692
1985,8,2,324
1985,8,3,746
1986,1,1,584
1986,1,2,51
1986,1,3,320
1986,2,1,4145
1986,2,2,57
1986,2,3,137
1986,3,1,257
1986,3,2,1706
1986,3,3,736
1986,4,1,324
1986,4,2,248
1986,4,3,616
1986,5,1,1573
1986,5,2,5268
1986,5,3,2021
1986,6,1,310
1986,6,2,4216
1986,6,3,667
1986,7,1,2678
1986,7,2,109
1986,7,3,1866
1986,8,1,124
1986,8,2,2491
1986,8,3,4186
1987,1,1,736
1987,1,2,428
1987,1,3,1021
1987,2,1,1297
1987,2,2,111
